"filename", "language", "JSON with Comments", "JSON", "TypeScript", "Markdown", "MS SQL", "Prisma", "JavaScript", "Docker", "Ignore", "YAML", "comment", "blank", "total"
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\common\errors\domain\errors\validation.error.ts", "TypeScript", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\common\errors\index.ts", "TypeScript", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\common\errors\infrastructure\errors\dependencyUnavailable.error.ts", "TypeScript", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\common\errors\infrastructure\errors\persistence.error.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\common\errors\infrastructure\infrastructure.error.ts", "TypeScript", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 2, 21
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\common\errors\server\server.error.ts", "TypeScript", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 2, 18
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\common\filters\globalException.filter.ts", "TypeScript", 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 6, 41
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\common\interceptors\loggining.intrceptor.ts", "TypeScript", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 5, 34
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\main.ts", "TypeScript", 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 12, 76
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\core\amqp\amqp.config.ts", "TypeScript", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 7, 30
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\core\amqp\amqp.module.ts", "TypeScript", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 2, 25
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\core\amqp\amqp.service.ts", "TypeScript", 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 12, 61
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\core\core.module.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\core\prisma\prisma.module.ts", "TypeScript", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\core\prisma\prisma.service.ts", "TypeScript", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 5, 57
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\core\redis\redis.config.ts", "TypeScript", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\core\redis\redis.module.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\core\redis\redis.service.ts", "TypeScript", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 8, 56
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\user\api\gRPC\auth-user.grpc.controller.ts", "TypeScript", 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 15, 104
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\user\api\gRPC\gateway-user.grpc.controller.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\user\application\commands\create-user\create-user.command.ts", "TypeScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\user\application\commands\create-user\create-user.handler.ts", "TypeScript", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 6, 31
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\user\application\commands\delete-user\delete-user.command.ts", "TypeScript", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\user\application\commands\delete-user\delete-user.handler.ts", "TypeScript", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\user\application\commands\dto\create-user.dto.ts", "TypeScript", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\user\application\commands\dto\update-user.dto.ts", "TypeScript", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\user\application\commands\index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\user\application\commands\update-user\update-user.command.ts", "TypeScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\user\application\commands\update-user\update-user.handler.ts", "TypeScript", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 4, 29
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\user\application\events\actor-created-send-mail.handler.ts", "TypeScript", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\user\application\index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\user\application\queries\dto\get-users-query.dto.ts", "TypeScript", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\user\application\queries\get-actor\get-actor-query.command.ts", "TypeScript", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\user\application\queries\get-actor\get-actor-query.handler.ts", "TypeScript", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\user\application\queries\get-all-actors\get-actors-query.command.ts", "TypeScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\user\application\queries\get-all-actors\get-actors-query.handler.ts", "TypeScript", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 3, 26
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\user\application\queries\get-user-by-username\get-user-by-username.handler.ts", "TypeScript", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\user\application\queries\get-user-by-username\get-user-by-username.query.ts", "TypeScript", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\user\application\user.facade.ts", "TypeScript", 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 10, 70
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\user\domain\events\user-created.event.ts", "TypeScript", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\user\domain\index.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\user\domain\user.aggregate.ts", "TypeScript", 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 13, 123
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\user\domain\user.interface.ts", "TypeScript", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\user\providers\amqp\amqp.adapter.ts", "TypeScript", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 2, 34
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\user\providers\amqp\amqp.port.ts", "TypeScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\user\providers\index.ts", "TypeScript", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\user\providers\prisma\prisma.adapter.ts", "TypeScript", 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 0, 11, 126
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\user\providers\prisma\prisma.port.ts", "TypeScript", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 6, 37
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\user\providers\redis\redis.adapter.ts", "TypeScript", 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 13, 108
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\user\providers\redis\redis.port.ts", "TypeScript", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\user\providers\user-facade.factory.ts", "TypeScript", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\src\modules\user\user.module.ts", "TypeScript", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 3, 51
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\tsconfig.build.json", "JSON", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\User\Desktop\NestAuth\microservices\user-microservice\tsconfig.json", "JSON with Comments", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26
"Total", "-", 128, 59828, 19555, 91, 122, 137, 183, 43, 24, 54, 5367, 3549, 89081
